Idc,Bz,V_bg,Vdc_adc,dBz,
nA,T,V,mV,T/min,
0.0000000E+0,-4.0000000E-7,5.0000600E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,0.0000000E+0,4.9498900E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,9.0000000E-7,4.8999900E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,9.0000000E-7,4.8501400E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-9.0000000E-7,4.7999400E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,1.1000000E-6,4.7500200E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,2.0000000E-7,4.7001400E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.3000000E-6,4.6499900E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,5.1000000E-6,4.6000700E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,9.0000000E-7,4.5498700E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,2.0000000E-7,4.5000200E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,4.0000000E-7,4.4501300E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-3.8000000E-6,4.3999100E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-3.1000000E-6,4.3500400E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,2.9000000E-6,4.2998900E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.5000000E-6,4.2499700E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,2.6000000E-6,4.2001000E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,2.0000000E-6,4.1499100E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.6000000E-6,4.1000100E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,7.0000000E-7,4.0498200E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,4.7000000E-6,3.9999500E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-7.0000000E-7,3.9501000E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,4.0000000E-7,3.8999000E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,9.0000000E-7,3.8500300E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,2.0000000E-6,3.7998600E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,0.0000000E+0,3.7499700E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-4.6000000E-6,3.7000800E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-4.2000000E-6,3.6499200E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-4.0000000E-7,3.6000200E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-3.3000000E-6,3.5498800E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,1.5000000E-6,3.4999400E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.3000000E-6,3.4501100E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,1.8000000E-6,3.3999000E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.6000000E-6,3.3499800E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,7.0000000E-7,3.2998000E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,4.0000000E-6,3.2499100E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.5000000E-6,3.2000100E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-7.0000000E-7,3.1498300E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-2.7000000E-6,3.0999500E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,2.7000000E-6,3.0500500E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,2.7000000E-6,2.9999000E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.5000000E-6,2.9499800E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-4.0000000E-7,2.8998300E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-5.0000000E-7,2.8499800E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-2.0000000E-6,2.8000200E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,0.0000000E+0,2.7498700E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-3.3000000E-6,2.6999500E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,1.8000000E-6,2.6497800E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,5.1000000E-6,2.5999100E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,2.0000000E-7,2.5500200E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,0.0000000E+0,2.4998200E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,1.5000000E-6,2.4499700E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-4.0000000E-6,2.3998200E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-5.3000000E-6,2.3499100E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,4.2000000E-6,2.3000200E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,1.1000000E-6,2.2498200E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,2.0000000E-6,2.1999600E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,3.3000000E-6,2.1497600E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,4.4000000E-6,2.0998600E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-2.0000000E-7,2.0499900E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,2.4000000E-6,1.9997800E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-4.0000000E-7,1.9499300E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,4.0000000E-7,1.8997300E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.1000000E-6,1.8498500E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-2.4000000E-6,1.7999700E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,1.1000000E-6,1.7497600E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-4.7000000E-6,1.6998700E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,2.4000000E-6,1.6496800E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.6000000E-6,1.5997900E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,4.0000000E-7,1.5499300E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-3.1000000E-6,1.4997000E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,4.0000000E-7,1.4498500E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.5000000E-6,1.3999700E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,2.0000000E-6,1.3497500E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,3.1000000E-6,1.2998600E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.8000000E-6,1.2496800E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,7.0000000E-7,1.1998100E+1,6.4970310E-2,1.9800000E-2
