Idc,Bz,V_bg,Vdc_adc,dBz,
nA,T,V,mV,T/min,
0.0000000E+0,-1.4997600E-2,5.0002200E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.4954900E-2,5.0002300E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.4913600E-2,5.0002600E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.4857800E-2,5.0002400E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.4809100E-2,5.0001900E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.4749900E-2,5.0001900E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.4703300E-2,5.0002500E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.4651000E-2,5.0002400E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.4609600E-2,5.0002300E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.4561500E-2,5.0002600E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.4504500E-2,5.0002600E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.4462200E-2,5.0002300E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.4416100E-2,5.0002300E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.4357400E-2,5.0002100E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.4308000E-2,5.0002600E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.4259700E-2,5.0002900E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.4206300E-2,5.0002400E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.4164100E-2,5.0002500E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.4107600E-2,5.0002500E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.4057300E-2,5.0002500E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.4019900E-2,5.0002600E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.3955600E-2,5.0002500E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.3915500E-2,5.0002500E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.3837300E-2,5.0002200E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.3792300E-2,5.0002100E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.3756000E-2,5.0002400E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.3713400E-2,5.0002700E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.3674200E-2,5.0002300E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.3610800E-2,5.0002200E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.3546800E-2,5.0002600E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.3553200E-2,5.0002200E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.3459200E-2,5.0002200E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.3398000E-2,5.0001900E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.3316300E-2,5.0001600E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.3322200E-2,5.0001800E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.3269900E-2,5.0002100E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.3222300E-2,5.0001800E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.3174000E-2,5.0001800E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.3108200E-2,5.0001800E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.3051600E-2,5.0002200E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.3022900E-2,5.0001600E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.2908500E-2,5.0001600E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.2963200E-2,5.0001500E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.2919300E-2,5.0001800E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.2786000E-2,5.0001700E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.2767500E-2,5.0002000E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.2688400E-2,5.0002000E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.2661900E-2,5.0002000E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.2635900E-2,5.0001400E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.2591600E-2,5.0001500E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.2470400E-2,5.0001300E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.2470600E-2,5.0002200E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.2401200E-2,5.0002000E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.2348200E-2,5.0002000E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.2134400E-2,5.0002100E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.2149500E-2,5.0001700E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.2139900E-2,5.0001600E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.1996800E-2,5.0001600E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.1958200E-2,5.0001500E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.1948300E-2,5.0001600E+1,6.4970310E-2,1.9800000E-2
0.0000000E+0,-1.1781200E-2,5.0001700E+1,6.4970310E-2,1.9800000E-2
